symbol,direction,regime,adx_value,signal_score,score_verdict,has_sweep,sweep_strength,has_bos,bos_type,has_ob,ob_valid,sl_source,result,pnl_pct,net_pnl_pct,win,rr,ema_strength,rsi_value,macd_hist_normalized,volume_ratio,created_at,entry_price,exit_price
ADA/USDT,SELL,expansion,44.358305506417985,5,moderate,False,0.0,False,,True,True,atr,TP,8.4598,8.2598,True,2.0,-1.0,15.758758355149464,-0.653129,2.3755,2026-02-05 20:00:00+00:00,0.2534,0.23196284
ADA/USDT,SELL,expansion,26.557261547732445,4,moderate,False,0.0,False,,False,False,atr,SL,-1.9645,-2.1645,False,1.0,-1.0,28.92559045402532,-0.034857,1.6289,2026-02-11 16:00:00+00:00,0.2564,0.26143707
ADA/USDT,SELL,range,22.740715486341013,4,moderate,True,1.0,False,,False,False,atr,SL,-1.7154,-1.9154,False,1.0,-0.8456424338846998,32.504006728322814,-0.070273,1.2101,2026-02-19 17:00:00+00:00,0.2706,0.27524177
ADA/USDT,SELL,trend,28.430689346713596,4,moderate,False,0.0,True,bearish,False,False,atr,TP,3.7264,3.5264,True,2.0,-0.49767145301425203,36.59634672615664,-0.260941,0.5953,2026-02-23 18:00:00+00:00,0.264,0.25416218
ADA/USDT,SELL,trend,27.220668343511516,4,moderate,True,0.8,True,bullish,False,False,atr,SL,-2.0009,-2.2009,False,1.0,-1.0,19.0490220246841,-0.664525,1.2177,2026-03-18 15:00:00+00:00,0.2709,0.27632049
ADA/USDT,SELL,range,23.62209819761747,3,weak,True,0.8,True,bullish,False,False,atr,TP,3.1562,2.9562,True,2.0,-1.0,37.46415750261748,0.166856,0.2782,2026-03-19 04:00:00+00:00,0.2732,0.26457728
ADA/USDT,SELL,range,24.077877919254473,5,moderate,False,0.0,False,,False,False,atr,SL,-1.5896,-1.7896,False,1.0,-1.0,27.50180922035366,-0.093089,2.542,2026-03-19 12:00:00+00:00,0.2682,0.27246336
ADA/USDT,SELL,range,21.328757960029794,4,moderate,True,1.0,False,,False,False,atr,SL,-1.979,-2.179,False,1.0,-1.0,26.21944134904955,-0.594801,1.3418,2026-04-02 04:00:00+00:00,0.2382,0.24291389
ADA/USDT,SELL,range,24.60235408289091,4,moderate,True,1.0,True,bullish,False,False,structural,SL,-1.0548,-1.2548,False,1.0,-0.3520972866637272,28.18991163969586,-0.207945,0.1676,2026-04-21 19:00:00+00:00,0.2465,0.2491
ADA/USDT,SELL,expansion,22.561247610269383,5,moderate,False,0.0,False,,False,False,atr,SL,-1.5218,-1.7218,False,1.0,-0.5677168128754673,28.19354953172073,-0.333714,1.9479,2026-05-13 13:00:00+00:00,0.2685,0.27258591
ADA/USDT,SELL,trend,36.118692521256804,5,moderate,False,0.0,False,,False,False,atr,SL,-1.3287,-1.5287,False,1.0,-1.0,18.26720486049357,-0.209841,8.2513,2026-05-16 09:00:00+00:00,0.2544,0.25778014
ADA/USDT,SELL,expansion,22.55454368659356,5,moderate,True,0.8,True,bullish,False,False,atr,TP,2.4506,2.2506,True,2.0,-0.264741283030299,31.608729452252412,-0.094871,4.9556,2026-05-17 23:00:00+00:00,0.2534,0.24719011
ADA/USDT,SELL,trend,37.120035378494514,4,moderate,True,0.8,False,,False,False,atr,SL,-1.3931,-1.5931,False,1.0,-0.7073136872238249,28.03711942826306,-0.101247,1.1886,2026-05-18 06:00:00+00:00,0.2493,0.25277298
ADA/USDT,SELL,range,22.04483290025046,4,moderate,True,0.8,False,,False,False,atr,SL,-1.296,-1.496,False,1.0,-0.2522436864510524,36.91067503279405,-0.120841,0.0744,2026-05-19 14:00:00+00:00,0.2489,0.25212581
ADA/USDT,SELL,range,20.448424962999617,4,moderate,True,0.8,True,bullish,False,False,atr,TP,2.9131,2.7131,True,2.0,-0.694612871275649,32.17767151035481,-0.281778,0.6118,2026-05-22 20:00:00+00:00,0.2453,0.2381541
ADA/USDT,SELL,trend,47.560820322747446,5,moderate,False,0.0,False,,False,False,atr,TP,3.9392,3.7392,True,2.0,-0.5657393144649995,34.994786617942275,-0.093429,1.5704,2026-06-03 15:00:00+00:00,0.2134,0.20499372
ADA/USDT,SELL,trend,49.98023526582782,5,moderate,False,0.0,False,,False,False,atr,TP,4.4374,4.2374,True,2.0,-1.0,21.003508913816905,-0.422116,2.4827,2026-06-03 19:00:00+00:00,0.208,0.19877015
ADA/USDT,SELL,expansion,55.148962282666105,5,moderate,False,0.0,False,,False,False,atr,TP,5.198,4.998,True,2.0,-1.0,21.102714856806546,-0.449223,2.8366,2026-06-04 00:00:00+00:00,0.201,0.19055194
ADA/USDT,SELL,trend,54.51158084782935,5,moderate,False,0.0,False,,False,False,atr,TP,6.9119,6.7119,True,2.0,-1.0,18.80100472837971,-0.401041,1.9912,2026-06-05 00:00:00+00:00,0.1754,0.16327654
ADA/USDT,SELL,expansion,56.54939257337559,5,moderate,False,0.0,False,,False,False,atr,TP,7.694,7.494,True,2.0,-1.0,11.919986396575016,-0.984211,2.985,2026-06-05 02:00:00+00:00,0.1703,0.15719712
ADA/USDT,SELL,compression,18.80593189224379,4,moderate,True,0.8,False,,False,False,atr,SL,-1.4496,-1.6496,False,1.0,-0.8706731907824135,20.506756417969893,-0.263883,2.362,2026-06-14 14:00:00+00:00,0.1675,0.16992803
ADA/USDT,SELL,trend,29.661012844034502,5,moderate,False,0.0,False,,False,False,atr,SL,-1.8593,-2.0593,False,1.0,-1.0,27.95233467648764,-0.136504,5.4557,2026-06-17 10:00:00+00:00,0.1694,0.17254961
ADA/USDT,SELL,expansion,31.11648646115054,5,moderate,False,0.0,False,,False,False,atr,TP,4.6637,4.4637,True,2.0,-0.8786787414281572,31.501932446463403,-0.066222,2.0114,2026-06-17 19:00:00+00:00,0.1697,0.16178578
ADA/USDT,SELL,compression,22.24798820878495,5,moderate,True,0.8,False,,False,False,structural,SL,-1.1809,-1.3809,False,1.0,-0.22432717936669583,37.77713964610616,-0.146301,5.0649,2026-06-20 18:00:00+00:00,0.1609,0.1628
DOT/USDT,SELL,trend,27.770510517506597,5,moderate,False,0.0,False,,False,False,structural,SL,-1.7469,-1.9469,False,1.0,-0.7653562536183006,27.07981358799858,-0.200029,3.0257,2026-01-16 15:00:00+00:00,2.118,2.155
DOT/USDT,SELL,expansion,23.95385684198281,5,moderate,True,0.8,False,,True,True,atr,SL,-3.4271,-3.6271,False,1.0,-1.0,17.33849655103347,-1.097912,9.562,2026-01-19 00:00:00+00:00,1.941,2.00752062
DOT/USDT,SELL,range,20.45708084704265,3,weak,True,1.0,True,bullish,True,True,structural,TP,8.45,8.25,True,5.83,-0.2607770361225751,38.560713191629176,-0.218349,0.6282,2026-01-20 07:00:00+00:00,2.0,1.831
DOT/USDT,SELL,expansion,32.407044544317145,5,moderate,False,0.0,False,,False,False,atr,SL,-1.7524,-1.9524,False,1.0,-1.0,10.962269500793415,-0.560472,2.8607,2026-01-25 19:00:00+00:00,1.82,1.8518934
DOT/USDT,SELL,expansion,20.28846954731082,3,weak,True,1.0,False,,False,False,structural,SL,-1.0,-1.2,False,1.0,-0.3606623747202588,38.94243261621464,-0.025004,1.3714,2026-01-27 17:00:00+00:00,1.846,1.86446
DOT/USDT,SELL,trend,31.39488112954097,5,moderate,False,0.0,False,,False,False,atr,TP,3.271,3.071,True,2.0,-1.0,22.47036217804652,-0.143465,2.5773,2026-01-29 14:00:00+00:00,1.792,1.73338441
DOT/USDT,SELL,trend,38.19583861648103,5,moderate,False,0.0,False,,False,False,atr,TP,4.1165,3.9165,True,2.0,-1.0,23.22859276145467,-0.28903,1.5055,2026-01-29 17:00:00+00:00,1.753,1.68083694
DOT/USDT,SELL,expansion,59.05306875076673,5,moderate,False,0.0,False,,False,False,atr,TP,5.1703,4.9703,True,2.0,-1.0,13.723884873304222,-0.515906,1.8787,2026-01-31 16:00:00+00:00,1.568,1.48692926
DOT/USDT,SELL,expansion,61.37455704529084,5,moderate,False,0.0,False,,False,False,atr,TP,6.3658,6.1658,True,2.0,-1.0,9.18859583121973,-0.80007,4.7718,2026-01-31 17:00:00+00:00,1.499,1.40357717
DOT/USDT,SELL,range,60.75318560001279,3,weak,False,0.0,True,bearish,False,False,structural,SL,-1.0,-1.2,False,1.0,-0.8578302094570467,36.109751230187534,0.130808,0.0958,2026-02-01 10:00:00+00:00,1.555,1.57055
DOT/USDT,SELL,range,23.84161298287954,5,moderate,True,1.0,True,bullish,True,True,structural,TP,4.3421,4.1421,True,4.12,-0.309036248151416,45.91284440409748,-0.096207,3.0677,2026-02-03 12:00:00+00:00,1.52,1.454
DOT/USDT,SELL,expansion,31.49179158872698,5,moderate,True,1.0,True,bullish,False,False,atr,SL,-2.6449,-2.8449,False,1.0,-1.0,25.96429611134839,-0.623179,1.9182,2026-02-03 18:00:00+00:00,1.458,1.49656212
DOT/USDT,SELL,trend,27.99251748320163,5,moderate,False,0.0,False,,False,False,atr,TP,5.8335,5.6335,True,2.0,-1.0,30.668499309787087,-0.111184,1.6214,2026-02-05 07:00:00+00:00,1.428,1.34469755
DOT/USDT,SELL,expansion,38.64708773322386,5,moderate,False,0.0,False,,False,False,atr,TP,7.2186,7.0186,True,2.0,-1.0,11.148827015696297,-0.524238,3.5113,2026-02-05 15:00:00+00:00,1.334,1.23770382
DOT/USDT,SELL,expansion,49.32307105700927,5,moderate,False,0.0,False,,False,False,atr,TP,8.7014,8.5014,True,2.0,-1.0,15.699660946075221,-0.649949,1.7631,2026-02-05 20:00:00+00:00,1.289,1.17683934
DOT/USDT,SELL,expansion,24.02452872106488,5,moderate,True,1.0,False,,False,False,structural,SL,-1.0,-1.2,False,1.0,-0.2814062335203687,40.9923266685263,-0.080378,2.0003,2026-02-16 15:00:00+00:00,1.358,1.37158
DOT/USDT,SELL,range,20.903125536305808,4,moderate,True,1.0,False,,False,False,atr,TP,3.784,3.584,True,2.0,-1.0,25.880537170090598,-0.176441,0.4669,2026-03-14 01:00:00+00:00,1.446,1.39128394
DOT/USDT,SELL,range,33.089971687871966,3,weak,True,0.8,True,bullish,False,False,atr,TP,6.1657,5.9657,True,3.29,-0.8195540327011207,38.84192856564416,0.10858,0.3991,2026-03-19 01:00:00+00:00,1.557,1.461
DOT/USDT,SELL,range,23.07433450169083,5,moderate,False,0.0,False,,False,False,atr,TP,3.8614,3.6614,True,2.0,-0.8815696611612535,33.924267791549376,-0.13113,1.7229,2026-03-24 15:00:00+00:00,1.393,1.33921014
DOT/USDT,SELL,range,24.262771625205726,5,moderate,False,0.0,False,,False,False,atr,SL,-1.785,-1.985,False,1.0,-1.0,19.70416642599462,-0.481526,1.5332,2026-04-12 05:00:00+00:00,1.224,1.24584801
DOT/USDT,SELL,range,41.05538895128889,4,moderate,False,0.0,False,,True,True,atr,SL,-2.4655,-2.6655,False,1.0,-1.0,36.81876103463447,0.150901,3.7065,2026-04-13 15:00:00+00:00,1.174,1.20294539
DOT/USDT,SELL,trend,27.586247153672893,5,moderate,False,0.0,False,,False,False,atr,SL,-2.0897,-2.2897,False,1.0,-1.0,33.40791946729352,-0.151983,3.8314,2026-04-14 20:00:00+00:00,1.157,1.18117786
DOT/USDT,SELL,range,24.783300191471568,4,moderate,True,0.8,True,bullish,False,False,atr,SL,-1.7151,-1.9151,False,1.0,-0.8026002885311208,29.223568454216004,-0.337091,1.2971,2026-04-29 18:00:00+00:00,1.186,1.20634163
DOT/USDT,SELL,trend,27.490572366713206,4,moderate,True,0.8,True,bullish,False,False,atr,SL,-1.6448,-1.8448,False,1.0,-0.9772476062222926,35.11929973233981,-0.23135,0.2474,2026-04-29 20:00:00+00:00,1.199,1.21872059
DOT/USDT,SELL,compression,25.48383299275212,4,moderate,True,0.8,True,bullish,False,False,structural,SL,-1.063,-1.263,False,1.0,-0.38594664965196124,43.49234267733751,0.121421,3.3013,2026-04-30 02:00:00+00:00,1.223,1.236
DOT/USDT,SELL,range,21.163571952930628,4,moderate,True,0.8,True,bullish,False,False,atr,SL,-1.5743,-1.7743,False,1.0,-0.6045178670730478,27.012151132563822,-0.184977,0.2671,2026-05-12 11:00:00+00:00,1.335,1.35601691
DOT/USDT,SELL,expansion,20.892881516910922,5,moderate,True,1.0,True,bullish,False,False,atr,TP,3.1051,2.9051,True,2.0,-0.34761816440287274,30.583703099787897,-0.172707,2.0374,2026-05-17 23:00:00+00:00,1.258,1.21893768
DOT/USDT,SELL,trend,36.261512403375754,4,moderate,True,1.0,False,,False,False,atr,SL,-1.5484,-1.7484,False,1.0,-1.0,20.146282738681265,-0.200961,0.9141,2026-05-18 06:00:00+00:00,1.226,1.24498326
DOT/USDT,SELL,range,37.973728030407145,3,weak,True,1.0,False,,False,False,atr,SL,-1.6893,-1.8893,False,1.0,-0.7127346675806489,36.4539478338492,0.114961,1.0463,2026-05-18 14:00:00+00:00,1.234,1.25484618
DOT/USDT,SELL,trend,37.15912312746232,5,moderate,False,0.0,False,,False,False,atr,SL,-2.1339,-2.3339,False,1.0,-1.0,17.96643053267151,-0.333978,1.5817,2026-05-23 07:00:00+00:00,1.242,1.26850362
DOT/USDT,SELL,range,23.20047563827091,5,moderate,False,0.0,False,,False,False,atr,SL,-1.6922,-1.8922,False,1.0,-0.9190470587522174,26.348385837169126,-0.243827,1.5065,2026-05-24 22:00:00+00:00,1.246,1.26708474
DOT/USDT,SELL,range,24.071587936480107,3,weak,True,0.8,True,bullish,False,False,atr,TP,4.1375,3.9375,True,2.0,-0.5102634640780097,42.477020530353734,0.153907,0.9818,2026-06-01 21:00:00+00:00,1.155,1.10721136
DOT/USDT,SELL,expansion,35.716248488968155,5,moderate,False,0.0,False,,False,False,atr,TP,6.617,6.417,True,2.0,-0.7932936138040932,32.18622327771913,-0.451837,2.563,2026-06-04 01:00:00+00:00,1.086,1.01413945
DOT/USDT,SELL,trend,54.29953906787658,5,moderate,False,0.0,False,,False,False,atr,SL,-4.262,-4.462,False,1.0,-1.0,27.44993239137987,-0.313265,2.6618,2026-06-06 04:00:00+00:00,0.912,0.95086974
DOT/USDT,SELL,range,20.472629372129735,4,moderate,True,1.0,True,bullish,False,False,structural,TP,4.4814,4.2814,True,2.13,-0.813310550023891,30.774623260088063,-0.22419,0.2476,2026-06-18 03:00:00+00:00,0.996,0.95136523
DOT/USDT,SELL,expansion,32.34629023732134,5,moderate,False,0.0,False,,False,False,atr,EOB,3.0832,2.8832,True,1.37,-1.0,24.328525877471975,-0.210876,4.0193,2026-06-18 15:00:00+00:00,0.973,0.943
UNI/USDT,SELL,range,30.77732890348745,5,moderate,True,1.0,False,,False,False,structural,TP,3.5057,3.3057,True,2.51,-1.0,28.708618400739848,-0.035779,1.534,2026-01-15 14:00:00+00:00,5.503,5.31008132
UNI/USDT,SELL,trend,36.84436352738102,4,moderate,True,1.0,False,,False,False,atr,TP,3.9966,3.7966,True,2.0,-1.0,20.104499131024273,-0.213341,1.4252,2026-01-15 18:00:00+00:00,5.349,5.13522242
UNI/USDT,SELL,trend,48.519099212116565,5,moderate,False,0.0,False,,False,False,structural,SL,-1.1178,-1.3178,False,1.0,-0.9668218993361422,21.085169503762053,-0.1824,3.9758,2026-01-16 15:00:00+00:00,5.278,5.337
UNI/USDT,SELL,range,25.36793294364423,4,moderate,False,0.0,False,,True,True,structural,SL,-1.0,-1.2,False,1.0,-0.6299675666368673,38.296102056180565,-0.006751,2.9141,2026-01-23 00:00:00+00:00,4.835,4.88335
UNI/USDT,SELL,trend,31.098080398457675,5,moderate,False,0.0,False,,False,False,atr,TP,2.9899,2.7899,True,2.0,-1.0,23.20206979896365,-0.205158,1.8934,2026-01-29 14:00:00+00:00,4.68,4.54007083
UNI/USDT,SELL,expansion,34.03816079125142,5,moderate,False,0.0,False,,False,False,atr,TP,3.7108,3.5108,True,2.0,-1.0,15.829973531229871,-0.485966,4.8186,2026-01-29 15:00:00+00:00,4.437,4.27235149
UNI/USDT,SELL,expansion,33.1833751965747,5,moderate,False,0.0,False,,False,False,atr,SL,-2.5897,-2.7897,False,1.0,-0.9421238193018412,29.75131587317599,-0.552783,2.3289,2026-02-03 18:00:00+00:00,3.78,3.87789059
UNI/USDT,SELL,expansion,33.98721491884503,5,moderate,False,0.0,False,,False,False,atr,TP,7.719,7.519,True,2.0,-1.0,13.419286430382535,-0.832001,4.2784,2026-02-05 15:00:00+00:00,3.505,3.2344487
UNI/USDT,SELL,expansion,30.126555510536217,5,moderate,False,0.0,False,,False,False,atr,SL,-1.9469,-2.1469,False,1.0,-1.0,16.400982447038636,-0.395317,3.4553,2026-02-23 01:00:00+00:00,3.348,3.41318137
UNI/USDT,SELL,trend,26.335426218283214,3,weak,False,0.0,True,bearish,False,False,atr,SL,-2.4044,-2.6044,False,1.0,-0.27154910199634125,41.85072567636258,-0.100184,0.7923,2026-02-23 16:00:00+00:00,3.364,3.44488326
UNI/USDT,SELL,trend,30.089398316943754,5,moderate,False,0.0,False,,False,False,atr,SL,-2.1078,-2.3078,False,1.0,-1.0,20.74160158887828,-0.284813,1.764,2026-02-28 06:00:00+00:00,3.686,3.76369221
UNI/USDT,SELL,expansion,35.041645012622595,5,moderate,False,0.0,False,,False,False,atr,TP,3.3769,3.1769,True,2.0,-1.0,12.106631500654977,-0.409977,1.6575,2026-03-18 12:00:00+00:00,3.845,3.71515718
UNI/USDT,SELL,expansion,29.44359165500976,5,moderate,False,0.0,False,,False,False,atr,TP,4.6374,4.4374,True,2.0,-1.0,14.232754153604118,-0.968046,2.6614,2026-04-02 04:00:00+00:00,3.397,3.23946735
UNI/USDT,SELL,expansion,39.734384557781524,5,moderate,False,0.0,False,,False,False,atr,TP,4.961,4.761,True,2.0,-1.0,14.25855646433975,-0.411341,4.5606,2026-04-02 13:00:00+00:00,3.289,3.12583339
UNI/USDT,SELL,range,20.972842964388228,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.4588,-1.6588,False,1.0,-0.5525129828216871,28.76756655879514,-0.435964,0.2993,2026-04-29 16:00:00+00:00,3.187,3.23349183
UNI/USDT,SELL,range,41.296676233710436,4,moderate,False,0.0,False,,False,False,structural,SL,-1.3341,-1.5341,False,1.0,-0.8860374782451466,37.740808459004015,0.081766,1.7956,2026-05-14 08:00:00+00:00,3.598,3.646
UNI/USDT,SELL,expansion,21.931211254785307,4,moderate,True,0.8,True,bullish,False,False,atr,TP,4.4807,4.2807,True,2.0,-1.0,23.41042159820164,-0.621603,1.2531,2026-05-28 00:00:00+00:00,3.085,2.94677099
UNI/USDT,SELL,expansion,32.78742875268452,5,moderate,False,0.0,False,,False,False,atr,TP,5.5199,5.3199,True,2.0,-0.8516175079679698,36.033552548035765,-0.332134,4.7668,2026-06-04 00:00:00+00:00,2.817,2.66150391
UNI/USDT,SELL,expansion,34.69353610749344,5,moderate,False,0.0,False,,False,False,atr,TP,6.244,6.044,True,2.0,-1.0,25.897469240449862,-0.677978,7.3881,2026-06-04 01:00:00+00:00,2.738,2.56703935
UNI/USDT,SELL,trend,47.75304277731144,5,moderate,False,0.0,False,,False,False,structural,TP,7.1639,6.9639,True,2.03,-1.0,30.30372040948971,-0.202358,1.5824,2026-06-05 13:00:00+00:00,2.525,2.3441121
NEAR/USDT,SELL,expansion,22.00339760564959,5,moderate,False,0.0,False,,False,False,atr,TP,4.2123,4.0123,True,2.0,-0.811000112759367,22.091876386608245,-0.40194,5.2338,2026-01-18 23:00:00+00:00,1.702,1.63030672
NEAR/USDT,SELL,expansion,22.01786642291768,5,moderate,True,0.8,False,,True,True,structural,SL,-1.0,-1.2,False,1.0,-0.3724223340614786,37.308818064744734,-0.054449,2.2919,2026-01-21 16:00:00+00:00,1.543,1.55843
NEAR/USDT,SELL,trend,31.584901787046586,5,moderate,False,0.0,False,,False,False,atr,TP,3.3439,3.1439,True,2.0,-1.0,22.854926549908647,-0.188065,2.7686,2026-01-29 14:00:00+00:00,1.424,1.37638315
NEAR/USDT,SELL,expansion,37.657942664612705,5,moderate,False,0.0,False,,False,False,atr,TP,4.3407,4.1407,True,2.0,-1.0,23.74915811485216,-0.339443,5.7985,2026-01-29 17:00:00+00:00,1.396,1.33540371
NEAR/USDT,SELL,range,20.99648912936587,4,moderate,True,1.0,False,,False,False,atr,SL,-2.6068,-2.8068,False,1.0,-0.7330875826670569,33.240566013350076,-0.417494,1.3967,2026-02-03 17:00:00+00:00,1.164,1.19434315
NEAR/USDT,SELL,range,20.804278890481505,3,weak,True,1.0,False,,True,True,structural,TP,5.7923,5.5923,True,2.31,-0.6633641653359075,44.575096485777784,0.040567,0.4525,2026-02-05 00:00:00+00:00,1.155,1.08809841
NEAR/USDT,SELL,expansion,37.369585916104874,5,moderate,False,0.0,False,,False,False,atr,TP,7.5721,7.3721,True,2.0,-1.0,21.93618004730864,-0.364849,2.9169,2026-02-05 15:00:00+00:00,1.077,0.99544841
NEAR/USDT,SELL,expansion,45.24667473361195,5,moderate,False,0.0,False,,True,True,atr,TP,9.2947,9.0947,True,2.0,-1.0,13.8368264943218,-0.97167,2.1493,2026-02-05 20:00:00+00:00,1.007,0.91340229
NEAR/USDT,SELL,trend,37.239785830647634,5,moderate,False,0.0,False,,False,False,atr,SL,-2.2779,-2.4779,False,1.0,-1.0,19.678964981362913,-0.39375,2.6197,2026-02-28 06:00:00+00:00,1.068,1.09232757
NEAR/USDT,SELL,trend,25.928898148718112,4,moderate,False,0.0,True,bearish,False,False,bos,TP,3.3857,3.1857,True,1.64,-1.0,20.97103167811714,-0.126569,0.7744,2026-03-19 08:00:00+00:00,1.351,1.3052592
NEAR/USDT,SELL,range,32.72814863291259,4,moderate,False,0.0,False,,False,False,atr,SL,-1.4914,-1.6914,False,1.0,-0.321823000062155,34.84438804333961,-0.02261,1.5359,2026-03-23 06:00:00+00:00,1.275,1.29401478
NEAR/USDT,SELL,range,21.853791492140125,4,moderate,True,1.0,True,bullish,False,False,atr,TP,3.17,2.97,True,2.0,-1.0,20.311523130848958,-0.294897,1.2064,2026-03-26 05:00:00+00:00,1.242,1.20262922
NEAR/USDT,SELL,range,22.374268675691912,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.734,-1.934,False,1.0,-1.0,25.90876112784276,-0.434594,0.4818,2026-04-02 04:00:00+00:00,1.157,1.17706252
NEAR/USDT,SELL,trend,26.742714826435154,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.6335,-1.8335,False,1.0,-1.0,29.422587177340176,-0.104681,0.3183,2026-04-14 23:00:00+00:00,1.355,1.37713331
NEAR/USDT,SELL,expansion,24.31741039192993,5,moderate,True,1.0,False,,False,False,atr,SL,-1.4515,-1.6515,False,1.0,-0.8853208792388011,27.60277503405946,-0.286591,1.935,2026-04-29 18:00:00+00:00,1.303,1.32191354
NEAR/USDT,SELL,expansion,27.601488111812788,5,moderate,True,1.0,False,,False,False,atr,SL,-1.406,-1.606,False,1.0,-0.9850960527022846,35.83938652885925,-0.164147,1.9851,2026-04-29 20:00:00+00:00,1.315,1.33348922
NEAR/USDT,SELL,range,25.771030169780275,3,weak,True,1.0,False,,False,False,atr,TP,3.5101,3.3101,True,2.63,-0.4326542674975603,42.08951358236352,0.132859,0.2065,2026-04-30 02:00:00+00:00,1.339,1.292
NEAR/USDT,SELL,range,23.076876417454354,5,moderate,False,0.0,False,,True,True,atr,SL,-1.9699,-2.1699,False,1.0,-1.0,32.47844208578766,-0.179253,2.112,2026-05-16 10:00:00+00:00,1.498,1.52750874
NEAR/USDT,SELL,range,30.26004189458277,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-4.0209,-4.2209,False,1.0,-1.0,31.271872472093193,0.016012,1.5745,2026-05-27 09:00:00+00:00,2.507,2.60780354
NEAR/USDT,SELL,range,28.07396239888306,5,moderate,False,0.0,False,,False,False,structural,SL,-1.3835,-1.5835,False,1.0,-0.4137534552181116,46.43995419634337,0.207871,1.6943,2026-05-31 14:00:00+00:00,2.313,2.345
NEAR/USDT,SELL,range,26.038910623524163,4,moderate,False,0.0,False,,False,False,structural,SL,-2.4017,-2.6017,False,1.0,-0.47632678517457994,40.33475191587297,0.014552,1.5309,2026-05-31 16:00:00+00:00,2.29,2.345
NEAR/USDT,SELL,trend,25.814314328263382,5,moderate,False,0.0,False,,False,False,atr,TP,14.4555,14.2555,True,2.0,-1.0,20.0405569893189,-1.796391,1.7393,2026-06-04 08:00:00+00:00,2.36,2.01884996
NEAR/USDT,SELL,range,20.373818950471524,4,moderate,True,1.0,False,,False,False,atr,SL,-2.5755,-2.7755,False,1.0,-0.9177697134670864,35.08318667212324,-0.417527,0.7087,2026-06-21 21:00:00+00:00,2.114,2.16844656
APT/USDT,SELL,trend,36.366627564694106,5,moderate,False,0.0,False,,False,False,atr,SL,-1.6156,-1.8156,False,1.0,-1.0,25.497593426253033,-0.100284,1.7408,2026-01-16 16:00:00+00:00,1.76,1.78843404
APT/USDT,SELL,range,45.92465921897033,3,weak,True,1.0,False,,False,False,structural,TP,5.4017,5.2017,True,3.06,-0.779313406922251,38.97127868076031,0.062236,0.7771,2026-01-20 11:00:00+00:00,1.5995,1.5131
APT/USDT,SELL,expansion,20.587136545493856,5,moderate,True,0.8,True,bullish,False,False,atr,SL,-2.2264,-2.4264,False,1.0,-1.0,18.730902898895188,-0.658595,2.4205,2026-01-25 19:00:00+00:00,1.4843,1.51734678
APT/USDT,SELL,trend,28.020047972881432,5,moderate,True,0.8,True,bullish,False,False,atr,TP,3.9492,3.7492,True,2.31,-0.9710212471091563,26.81265769249538,-0.162106,2.1046,2026-01-29 14:00:00+00:00,1.556,1.49455
APT/USDT,SELL,expansion,30.882090248316658,5,moderate,True,0.8,True,bullish,False,False,atr,SL,-2.1047,-2.3047,False,1.0,-1.0,20.64789986805384,-0.405291,4.2923,2026-01-29 15:00:00+00:00,1.4688,1.49971373
APT/USDT,SELL,trend,34.94996280793599,4,moderate,True,0.8,True,bullish,False,False,atr,TP,4.5171,4.3171,True,2.0,-1.0,21.850086337664997,-0.505899,1.3376,2026-01-29 17:00:00+00:00,1.5066,1.43854519
APT/USDT,SELL,expansion,39.85484190655132,4,moderate,True,0.8,True,bullish,False,False,atr,TP,5.0271,4.8271,True,2.0,-1.0,37.74241305000539,0.231883,1.9834,2026-01-30 01:00:00+00:00,1.5019,1.42639776
APT/USDT,SELL,range,24.691390698414125,5,moderate,False,0.0,False,,False,False,atr,TP,5.7377,5.5377,True,2.0,-1.0,30.468826750967064,-0.06799,1.7014,2026-02-05 07:00:00+00:00,1.2015,1.13256117
APT/USDT,SELL,expansion,34.29574636779916,5,moderate,False,0.0,False,,False,False,atr,TP,7.4571,7.2571,True,2.0,-1.0,12.069980706635155,-0.487463,2.9961,2026-02-05 15:00:00+00:00,1.1196,1.03611003
APT/USDT,SELL,expansion,44.01758960102443,5,moderate,False,0.0,False,,True,True,atr,TP,9.0758,8.8758,True,2.0,-1.0,9.105511492802973,-0.752976,2.1466,2026-02-05 20:00:00+00:00,1.0691,0.97207057
APT/USDT,SELL,expansion,28.65112729554184,5,moderate,False,0.0,False,,False,False,atr,SL,-2.79,-2.99,False,1.0,-1.0,19.199081753461627,-0.24432,2.8288,2026-02-11 15:00:00+00:00,0.9343,0.96036658
APT/USDT,SELL,range,23.544157475326507,4,moderate,True,0.8,True,bullish,False,False,atr,TP,4.6743,4.4743,True,2.06,-1.0,30.121911120217465,-0.037234,0.5825,2026-02-28 04:00:00+00:00,0.9242,0.881
APT/USDT,SELL,trend,26.907461460019686,5,moderate,True,0.8,False,,False,False,atr,TP,5.4956,5.2956,True,2.16,-1.0,16.400101224724004,-0.417972,4.0727,2026-02-28 06:00:00+00:00,0.9171,0.8667
APT/USDT,SELL,trend,37.58917835691916,4,moderate,True,0.8,False,,False,False,atr,SL,-2.7565,-2.9565,False,1.0,-1.0,21.791355917689813,-0.366546,0.6829,2026-02-28 11:00:00+00:00,0.8778,0.9019963
